id,count,code,titel,kurzinfo,signal,erf_date,mut_date,mean_sterne,count_mut,meldung_ids
8,83,F-2018-024,Microplastics,"Microplastics are ubiquitous in various bodies of water. It is estimated that 4.8-12.7 million tonnes of plastic entered the oceans in 2010. Plastic pollution is classified as an emerging risk and poses a global threat to marine ecosystems. Various studies (and subsequent media reports) report contamination of microplastics in table salt and drinking water. The amounts vary, but there is agreement that microplastics are found in table salt in different countries. Inorganic and organic particles can adhere to microplastics, which are then absorbed by the human body through consumption of contaminated salt. In addition, various types of plastic contain plasticisers, which can have a negative impact on health.",True,2018-09-25T00:00:00,2025-11-12T07:00:52,1.41,64.0,"[68, 137, 183, 295, 310, 523, 680, 710, 745, 1280, 1225, 1316, 1215, 2284, 1845, 580, 1031, 1440, 2099, 1895, 2122, 2069, 2175, 2201, 2194, 2249, 2392, 2456, 2490, 325, 657, 1178, 779, 1547, 1586, 554, 1030, 1361, 1991, 2546, 1759, 1812, 1931, 2573, 49, 283, 768, 1889, 2121, 1992, 2086, 2348, 2389, 1885, 2417, 2476, 566, 720, 1008, 1079, 1277, 1342, 1291, 1477, 1500, 1740, 1701, 1921, 1767, 1362, 1427, 2495, 2148, 2232, 2331, 2533, 2543, 2037, 243, 1043, 1235, 1314, 2022]"
34,52,F-2018-054,Mycotoxins in foods,"Mycotoxins are metabolites formed from certain moulds. Mould – and hence mycotoxins – can form on vulnerable foods in warm and humid conditions, either whilst crops are still growing or post-harvest during storage, drying and transport. Most mycotoxins have toxic effects in humans, and some of the better characterised mycotoxins have regulatory limits in food. Certain foods are at particular risk. These include nuts and peanuts (primarily for aflatoxins) and raisins (primarily for ochratoxin A). Horizon Scan (a non-public database) has compiled a list of the most important products and has noted an increase in recalls. These findings are also supported by other stakeholders across the food chain (e.g., Biomin World Mycotoxin Survey 2018).",True,2018-12-11T00:00:00,2025-09-24T06:44:21,1.23,60.0,"[99, 107, 436, 636, 699, 1556, 682, 728, 726, 836, 869, 1132, 1171, 1529, 1562, 1675, 1890, 1923, 2066, 2186, 2213, 2282, 2450, 252, 218, 1463, 2090, 1787, 2017, 2176, 2350, 641, 1884, 2222, 2273, 2363, 2427, 2366, 1220, 1259, 1276, 1063, 1199, 1457, 1591, 1979, 2397, 2306, 2593, 1605, 1998, 2246]"
234,51,F-2023-017,PFAS in water and soils,"During the last 20 years, guideline values for Per- and polyfluoroalkyl substances (PFAS) in drinking water, surface waters, and soils have decreased dramatically due to new insights into their toxicity. As a result, levels in environmental media are now ubiquitously above guideline levels.",False,2023-03-15T08:32:44,2025-05-22T08:55:29,1.29,34.0,"[822, 1508, 623, 908, 721, 733, 1117, 1753, 1496, 1762, 1854, 1918, 2129, 2262, 2440, 2406, 366, 1236, 490, 552, 1015, 1725, 1806, 2372, 2398, 628, 1126, 1795, 390, 57, 852, 1011, 1634, 1878, 2151, 457, 416, 614, 953, 952, 1345, 2003, 2023, 2033, 2024, 2140, 2307, 2549, 2586, 556, 1713]"
83,32,F-2021-123,PFAS in food packaging,"Per- and polyfluorinated alkyl substances (PFAS) are industrial chemicals that are used in numerous industrial processes and consumer products, such as fire extinguishing materials. They are also popular in food packaging because the substances are water and fat repellent. However, in animal studies, some of them have been shown to be liver-damaging, toxic to reproduction and probably carcinogenic. PFAS are of particular concern because, unlike other common contaminants that pass quickly through the human body, they can linger for years and thus accumulate cumulatively. This property has given them the name ""forever chemicals"". PFASs can also enter the food chain through environmental pollution, for example when plants are supplied with contaminated water or grown in contaminated soil, such as near factories or places where products containing PFASs have been used for firefighting. From mid-2020, Denmark will be the first country to ban the use of all PFASs in food packaging.",False,2021-06-17T00:00:00,2024-10-08T08:29:00,1.44,49.0,"[284, 302, 313, 315, 721, 733, 742, 822, 908, 1753, 389, 2426, 552, 1015, 350, 246, 628, 1126, 1795, 390, 852, 931, 1239, 1878, 2151, 301, 277, 457, 952, 1345, 674, 170]"
21,24,F-2019-039,Nanoplastics,"Nanoplastics, the smaller fraction than microplastics, appear to be able to cross the blood-brain barrier in fish. It is therefore probably of greater human toxicological significance than microplastics.",False,2019-01-30T00:00:00,2025-11-06T09:49:22,1.58,15.0,"[137, 1215, 1031, 2175, 2193, 2408, 2456, 2513, 657, 1030, 81, 1885, 2358, 85, 720, 1008, 1342, 1477, 1951, 209, 2331, 2495, 2413, 2518]"
36,20,F-2019-056,Climate change and its impact on food safety,"Climate change is likely to have a considerable impact on food safety, both direct and indirect, putting public health at risk. With changing rainfall patterns and increases in extreme weather conditions and the annual average temperature, we will begin to face the impacts of climate change. These impacts will affect the persistence and occurrence of bacteria, viruses, parasites, harmful algae, fungi and their vectors, and the patterns of their corresponding food-borne diseases and risk of toxic contamination. Alongside these impacts, chemical residues of pesticides and veterinary medicines in plant and animal products will be affected by changes in pest pressure. The risk of food contamination with heavy metals and persistent organic pollutants following changes in crop varieties cultivated, cultivation methods, soils, redistribution of sediments and long-range atmospheric transport, is increased because of climate change. Climate-sensitive risk factors and illnesses will be among the largest contributors to the global burden of food-related disease and mortality, including malnutrition, communicable, non-communicable, and diarrheal- and vector-borne diseases.",False,2019-03-05T00:00:00,2025-09-08T13:38:04,1.3,47.0,"[636, 765, 1673, 1925, 1562, 2562, 218, 2325, 1085, 2573, 1715, 2321, 2273, 988, 989, 1338, 2183, 2383, 941, 1927]"
35,19,F-2019-055,Nanoparticles in foods,"Nanotechnology opens up new possibilities for the food industry to modulate various aspects of food. As a result, man-made nanoparticles are increasingly being used as functional ingredients in foods and beverages. They already serve a wide variety of purposes: they give chewing gum its white colour and keep instant coffee from clumping.As far as health concerns go, something is particularly questionable with regard to these substances: can the particles, due to their small size, penetrate barriers that are actually supposed to protect against intruders? An American study has shown that manganese oxide nanoparticles were able to penetrate the brain via the nose of test animals.Consumers are concerned about the possibly carcinogenic and in the long run harmful substances.On the other hand, the targeted use of nanoparticles for health promotion is being discussed. One study shows how nanoparticles can positively influence bacteria of the digestive tract. They speak of ""probiotic nanoparticles"". Nanoparticles are also already being used in pharmacy, for example to precisely transport substances to where they are needed.",True,2019-10-18T00:00:00,2025-07-11T06:41:30,1.37,23.0,"[137, 308, 887, 1041, 1882, 2189, 2169, 2313, 2503, 1586, 479, 147, 81, 2214, 85, 209, 488, 2413, 1893]"
51,16,F-2019-083,Surrogate meat and meat alternatives,"The consumption of meat is coming under heightened pressure, be that for religious, environmental or health reasons. Numerous publications have appeared on this topic. But what does this mean in terms of opportunities and risks in terms of food safety?Alternative protein sources, mostly not animal-based, are an upward trend. Increasing interest in vegetarian or vegan diets is only one reason for this development, concerns about the environmental and climate impacts of animal agriculture, as well as the question of how to feed a growing world population in the future, also support the search for alternative protein sources. Here are some examples: Moringa tree: a Thurgau-based company wants to extract protein from the leaves of the Moringa tree and use it for the food and feed industry. Interview in the Tagblatt. (April 2020). Algae directly consumed and processed. Insects directly consumed and processed. Fermentation: see ADURA ID 129 'Animal-free food'.",True,2019-05-27T00:00:00,2025-09-11T08:17:15,1.88,113.0,"[120, 591, 1395, 1159, 124, 1897, 2329, 967, 863, 1140, 1138, 1220, 989, 1373, 141, 1386]"
93,16,F-2021-133,"Cannabinoids CBD,CBG,CBN,Δ-8 THC in foods","Foods containing extracts of hemp or cannabinoids (such as CBD) represent the current trend in Switzerland (FSVO, leaflet). The product range containing CBD includes various product categories, which are mainly sold on the internet. CBD, unlike THC (tetrahydrocannabinol), is not subject to the Federal Act on Narcotics (BetmG, SR 812.121) because it has no similar psychoactive effect. However, cannabinoids and hemp extracts are essentially novel foods, which is why they cannot be added to food as one pleases. In the USA, for a long time, the FDA had classified CBD as GRAS ('generally recognised as safe'), i.e. as a food additive, the substance was deemed to be harmless. However, this classification has now been revised and the FDA warns of possible side effects, such as liver damage, interactions with other drugs, fatigue, diarrhea and mood swings. Cannabigerol (CBG) is - similar to CBD - a non-psychoactive cannabinoid found in various cannabis species. It has a relaxing effect but does not cause drowsiness; instead, it has an energising effect. CBG is thought to have medicinal potential, for example as an anti-inflammatory or when treating pain and nausea. However, cannabinoid research has not progressed enough to support the definitive treatment potential of cannabinoids. The FOPH writes: ""Regarding the effects attributed to CBD, research is still in its infancy and it is quite impossible to confirm or deny its effects and its usefulness for clinical practice. In general, it remains to be said that its efficacy is claimed to be more promising than what has been proven, but CBD is likely to be effective for certain symptoms and disorders"".In its 2019 European Food Trends Report, the GDI states that the market for 'drinkables' and 'edibles' - foods and beverages containing cannabis - is booming. Other cannabinoids are entering the market, such as cannabigerol (CBG) . CBD is the hype of the decade - according to New Food 2020 - but with the market for cannabidiol oversaturated in the U.S., product companies will introduce other cannabinoids such as cannabinol (CBN) and cannabigerol (CBG), which are said to have functional benefits regarding sleep and appetite manipulation. According to Food News, the FDA is expected to voice its concerns about these 'cannabis-derived compounds'. However, it is still expected that they will be marketed. Inquiries about this have already reached the FSVO. Since CBD is currently becoming a trend product and is offered in various forms (as drops, as food ingredient, in cosmetics, etc.), it is quite possible that other cannabinoids such as CBG will also become popular in the future. In Ireland, poisoning in children has occured 1) after the consumption of sweets (Ir Med J Vol. 2021 Vol.114, No. 8 p446). It is also suspected that synthetic cannabinoids were used. Hence, synthetic cannabinoids are likely to pose a new risk.",True,2021-07-19T00:00:00,2025-03-25T07:21:16,1.25,54.0,"[845, 467, 1672, 2247, 656, 1249, 32, 100, 353, 1169, 1636, 199, 519, 1176, 298, 838]"
95,10,F-2020-135,Ultraprocessed food,"Since 1980, scientific literature has reported on the links between the prevalence of certain health conditions and the high consumption of ultra-processed food (see NOVA Klassifikation for definition of ultraprocessed food). The increased consumption of this type of food may be responsible for the increase in incidence of many health conditions such as obesity, type 2 diabetes, hypertension, dyslipidaemia, loss of microbial diversity, dysbiosis, other inflammation-related diseases of the digestive system, increased risk of ischaemic heart disease, coronary heart disease and cancer. Ultra-processed foods have high energy density (energy per volume) and low nutrient density (nutrient per unit energy), making them nutritionally unbalanced. Additives are often used to improve shelf life and taste, and chemical contaminants can result from processing methods. Maximum permitted levels for food additives and contaminants are set to protect consumers, but their cumulative effects are largely unknown.",False,2020-01-06T00:00:00,2025-08-11T08:31:58,1.3,87.0,"[662, 1154, 1225, 2172, 1163, 2385, 1136, 1408, 1191, 825]"
