id#meldung_id#matrix_id#ergaenzung
1288#480#37#oat milk
1289#480#79#single fruit juice and mixed fruit juices 
1290#480#80#soda
1291#496#28#soybeans
1292#456#42#unpasteurized  dairy products
1294#461#34#
1298#449#22#produce
1303#509#14#Fruit juices and non-alcoholic beverages
1309#501#39#plant-based cheese alternatives
1311#504#87#Whiskey
1313#511#80#Energy drinks 
1315#515#23#
1316#515#24#tomatoes
1320#516#1#enteral nutrition formula
1330#526#65#
1340#539#65#
1350#549#67#avocado oil
1357#550#21#
1358#550#23#spinach
1359#550#48#rice
1360#550#48#barley
1367#554#60#tuna
1369#555#86#
1370#64#1#
1371#164#1#
1372#256#32#Pulses
1373#263#155#protéines en poudre
1374#273#60#(Lachs)
1375#345#133#
1380#529#67#Avocado oil
1388#262#157#Proteinpulver
1389#303#1#ready-to-eat products
1394#580#60#
1397#500#28#rapeseed
1398#562#58#plant-based meat alternatives
1399#519#3#
1400#519#34#
1401#508#1#Food Contact Material (FCM)
1402#566#60#
1403#502#9#seafood, shellfish
1404#514#55#
1405#536#54#Rohmilch, weitere?
1406#551#34#strawberry
1409#530#39#cashew brie
1411#520#3#
1412#520#34#
1414#346#28#canned legumes
1415#579#8#
1416#545#8#edible frogs
1417#537#104#Flavored Milk
1427#613#82#surface and wastewater
1436#615#23#romain lettuce
1450#622#157#protein powder
1451#620#34#Bananas
1456#623#82#tapwater
1459#625#1#breast milk
1467#633#60#yellowfin tuna
1470#617#80#Vivi Cola
1491#644#3#
1492#643#82#
1493#642#24#chili con carne
1494#641#82#Drinking water, bottled water
1498#645#80#
1499#626#61#mussel
1500#627#62#Sea Bass 
1501#618#82#Eau potable
1502#604#35#Poppy seeds
1503#612#56#
1504#616#60#Salmon
1505#603#93#
1511#648#80#sugar-sweetened beverages
1514#651#1#Food Contact Material 
1520#658#60#
1522#660#39#plant based milk
1523#291#157#proteines en poudre
1526#203#8#
1533#673#24#melon
1537#676#54#
1548#689#8#
1551#686#157#
1552#682#7#
1554#693#80#Energy drink
1561#703#120#
1562#703#54#Chicken
1563#700#58#insect (cricket)
1577#688#67#Avocado Oil
1578#665#135#Craberry sauce
1580#699#24#Tomatoes
1581#699#150#
1586#716#155#Infant formula
1590#680#60#tuna and swordfish
1601#377#1#
1602#640#26#kimchi
1603#649#21#Spanish omelet
1604#672#8#jerky
1605#650#27#Morchella sextelata
1606#657#1#Food Contact Material 
1607#638#82#drinking water treated with ozon
1608#656#8#beef
1609#701#155#Ayurvedic medicine
1610#661#80#
1611#687#67#soybean oil
1612#639#8#red meat
1613#678#24#cherry-like tomatoes
1618#726#7#
1620#729#9#fish, seafood
1627#740#144#tea powder
1629#741#59#bivalve molluscs
1631#743#1#Food Contact Material (FCM) 
1642#739#100#high-protein drink
1651#755#32#soy
1654#754#133#
1657#760#58#Tofu
1661#761#67#saturated and unsaturated fatty acids rich edible oils
1665#762#61#Shrimp
1677#753#117#dry-cured hams/shoulders 
1678#753#117#dry-cured sausages
1679#706#45#
1680#709#54#
1681#715#8#Tofu
1682#723#23#Lamb’s Lettuce 
1683#720#1#Food Contact Material
1684#735#23#salad
1685#722#60#
1686#728#86#
1687#745#82#drinking water
1689#750#34#Chokeberry
1690#759#67#Oxidized soybean oil
1691#764#115#cornbread
1692#748#1#beverages 
1694#717#60#grilled fish
1704#777#59#seafood
1706#779#142#Tea
1712#803#6#microfiltered extended shelf-life milk products
1722#781#148#
1733#814#3#
1737#810#133#
1751#833#80#Energy drinks
1752#832#80#Energy drinks
1756#836#46#corn, pop corn
1761#840#52#Kebab
1769#849#1#Food Contact Material  (FCM)
1773#854#30#leafy green
1774#854#8#beef, lamb
1792#838#1#Cannabis sativa
1794#827#59#bivalve molluscs
1795#823#59#clams
1796#789#9#Seafood
1797#817#133#
1798#812#48#rice including organic rice
1799#794#3#
1800#794#34#
1801#778#24#tomato
1805#861#1#insects products
1806#861#2#potato flakes, starch
1808#880#47#
1811#769#39#
1812#406#38#
1813#806#3#
1814#813#80#soda
1816#770#52#Kebab
1817#816#104#
1818#834#56#pork products
1819#783#155#Pediatric enteral nutrition formulas
1820#808#67#coconut oil
1822#846#80#
1829#883#8#red meat
1835#266#65#
1839#889#86#low alcohol beer, non alcoholic beer 
1840#886#23#
1841#886#30#
1842#886#33#
1843#886#34#dried fruits
1852#896#155#dietary supplement
1853#895#29#onions and stone fruits
1857#901#7#
1864#907#3#
1865#907#5#
1885#929#9#shrimps, prawns 
1886#926#82#river water
1890#168#6#raclette cheese
1892#930#60#catfish
1894#935#22#frozen vegetables
1897#892#42#
1898#892#8#minces meat
1899#878#9#
1900#879#23#
1901#864#3#
1902#864#34#
1904#937#5#
1906#938#80#artificially sweetened drinks
1913#939#35#flaxseed
1915#943#59#shellfish
1918#922#3#fermented vegetables
1919#922#60#fermented fish
1920#934#58#Tenebrio molitor (meal worm), Acheta domesticus (cricket)
1922#918#34# Berries: strawberries, raspberries, blackberries, blueberries
1926#109#39#
1927#109#58#
1928#910#39#
1929#900#8#red meat
1930#882#8#red meat
1932#924#8#
1948#956#23#
1950#953#65#eggs from domestic chicken farms
1951#960#22#vegetarian and vegan deli sandwich slices, fresh-cut leafy vegetables and multi-ingredients salad
1952#946#143#cell culture-based coffee
1961#890#98#Older Infant-Young Child “Formulas”
1965#983#56# animal-based products
1966#983#14#Artificially and sugar-sweetened beverages
1967#983#90#spreads and condiments
1969#975#10#
1970#974#34#Citrus limon
1971#971#23#leafy green
1972#951#126#Broiler chicken
1974#912#100#food supplement
1975#940#9#
1976#947#9#
1977#942#1#raw pet food
1978#954#21#
2011#358#61#oysters
2016#799#22#
2017#1004#30#leafy greens
2018#1004#54#chicken
2019#1004#60#salmon
2023#1008#18#infant formula
2024#1011#82#
2025#1012#67#coconut oil, soybean oil
2026#1014#82#
2052#1024#21#
2053#1024#23#romain lettuce
2054#1024#25#radish
2055#1025#60#canned tuna, precooked tuna loins
2056#1026#81#
2058#1034#3#
2059#1032#1#Powdered Infant formula
2060#1032#22#romain lettuce
2061#1032#24#Cantaloupe
2062#1032#27#Enoki mushroom
2063#1032#30#Alfalfa Sprouts
2064#1032#34#strawberries
2065#1032#42#Brie and camembert
2066#1032#111#
2067#1032#58#Plant-based product, falafel
2068#1032#60#
2069#1032#134#peanut butter
2070#1032#100#Meal replacement drink
2088#1037#54#poultry (chicken, turkey)
2092#1042#23#lettuce
2093#1042#93#parsley
2095#976#115#white bread
2096#992#118#beef liver
2099#151#39#
2100#151#58#
2106#1049#25#radish
2111#1052#42#raw milk cheese
2112#1006#120#wild boar
2113#1030#52#terrestrial meats and plant-based protein
2114#1030#59#seafood
2115#1031#82#bottled water
2116#1029#39#plant-based alternatives
2117#997#67#olive oil
2127#1063#58#plant-based food matrices (veggie-burgers)
2129#1071#79#100% fruit juice
2130#1005#30#leafy green 
2135#1075#23#leafy greens
2136#1075#120#pork
2137#1075#54#chicken
2138#1075#60#salmon
2139#1076#1#protein products
2143#1078#22#lettuce
2146#1077#35#almonds
2163#1094#100#weight loss shakes 
2166#1090#65#
2167#1087#23#spinach
2168#1086#15#cider
2169#1083#142#Caffeinated alcoholic drinks
2170#1084#22#lettuce
2174#1101#82#
2177#1097#9#
2179#1099#5#peaches, nectarines, plums
2183#1103#1#mug
2199#1106#23#
2210#1113#118#
2220#1132#5#
2221#1134#104#raw milk
2222#188#45#
2224#1128#30#cacti
2226#1127#9#
2227#1115#30#Microgreens
2229#1109#39#pulses (pea, faba bean, chickpea, and mung bean)
2230#1109#39#cereals/pseudocereals (oat, rice, amaranth and quinoa)
2231#1109#39#drupes (coconut, almond and cashew)
2236#1045#82#
2237#1039#8#pork
2238#1040#122#horse meat 
2239#1065#3#
2240#1066#34#strawberry
2241#1082#23#leafy greens
2242#1082#8#
2243#1100#155#Dieatery supplements
2244#1107#27#dried wood ear mushrooms
2245#1112#80#sugar-sweetened beverages
2246#1046#67#olive oil
2254#1057#3#Individually quick-frozen (IQF) vegetables.
2255#1055#1#feed (dry dog food)
2256#1108#39#
2257#1069#58#Insects
2258#1079#82#groundwater
2259#1092#8#
2260#1117#82#
2261#1130#6#
2262#1038#38#whole milk
2263#1047#58#
2264#1036#98#plant-based products
2265#1110#93#saffron and turmeric
2266#1043#6#raw milk
2271#1144#143#cold brew
2280#1153#3#growing vegetables
2281#1152#86#draught beer line tubing
2283#1150#73#cocoa powder
2284#1148#105#raw milk
2285#1147#58#insects
2287#1161#126#
2291#1167#12#cotton candy
2292#1166#3#
2293#1166#34#
2297#156#1#Futtermittel für Geflügel 
2298#156#54#
2299#772#23#
2304#1169#35#seed hemp (Cannabis sativa L.)
2305#1172#143#instant coffee
2306#1171#48#
2310#1173#60#dry-cured fish
2311#1114#55#
2315#1017#135#applesauce
2316#1182#3#spinach, cucumber,carrot, 
2317#1178#60#Atlantic mackerel (Scomber scombrus)
2325#1146#104#hot-drinks vending machines
2327#1183#14#zero-alcohol drinks
2337#1191#14# sugar- or artificially sweetened beverages
2338#1191#156#
2345#1190#99#vegan products
2349#984#1#Food products resulting from precision fermentation
2350#984#1#Food products resulting from 3D food printing
2351#984#58#Plant-based food products
2354#1194#42#
2355#1193#60#horse mackerel, silver hake, mackerel, blue whiting, European hake
2364#1201#23#romaine, green-leaf lettuce, spinach, kale, and collards
2365#1198#14#Sugar-sweetened or artificially-sweetened beverage
2368#749#27#
2370#1197#56#Hybrid product 
2371#1197#58#Algae
2372#1199#7#
2373#1200#60#
2374#1184#104#hot-drinks vending machines
2381#1181#54#Hühnerfleisch
2382#1138#58#plant-based burgers
2383#1140#58#plant-based burger
2384#1151#1#fish feed
2387#1192#3#
2388#1192#34#
2389#1192#7#
2390#1192#100#
2403#1212#141#
2406#1211#37#
2407#1211#7#
2414#1214#54#
2418#1219#3#
2419#1219#34#
2420#1219#7#
2423#1223#58#
2434#1230#155# Food Supplements
2435#1229#3#vine leaves
2441#1227#38#paperboard single-serving milk
2442#1226#38#
2451#1236#65#organic eggs
2452#1239#1#food packaging 
2480#1260#9#Manila clams (Ruditapes philippinarum)
2488#1250#3#
2489#1250#34#
2490#1249#18#CBD product
2492#923#3#sprouts, greens
2493#923#54#Chicken
2503#1271#58#Tenebrio molitor
2506#1238#9#
2508#1273#18#
2512#1276#82#
2513#1275#59#
2525#1234#1#Hybrid beef rice
2526#1240#5#Almonds
2527#1240#34#grapes
2528#1240#36#
2529#948#3#fermented food
2532#1116#62#tuna, mackerel, anchovy
2533#1185#60#
2534#1186#3#
2535#1186#5#
2536#1272#37#
2537#1246#26#kimchi
2546#1292#98#Plant-based meat analogues
2549#1290#18#Lunch kits
2550#1288#9#seafood
2555#1298#23#
2558#1297#80#
2561#1247#120#pork meat 
2564#1205#34#citrus fruits
2565#1213#8#fresh meat
2568#1225#14#
2569#1225#15#
2570#1257#100#health supplement
2571#1235#9#seafood
2572#1269#118#
2573#1269#120#
2574#1261#12#sweets
2575#1231#58#
2576#1245#58#plant-based products
2577#1258#38#infant milk
2578#1217#54#
2581#1267#54#
2582#1278#54#
2583#1203#126#
2584#1244#6#plant-based beverages (oat, soya and pea) 
2585#1218#54#
2586#1262#9#
2587#1216#9#Crustaceans
2588#1220#58#plant-based meat alternatives
2589#1248#11#frying oil 
2590#1263#82#
2591#1259#34#chestnuts
2592#1274#18#
2593#1270#18#Ultra-processed food
2594#1209#6#vegan products
2595#1209#65#vegan products
2596#1222#148#Rioja 
2602#1309#60#European seabass, Atlantic bluefin tuna and Atlantic cod
2604#1294#98#Ultra-processed food
2612#1307#81#
2614#1305#1#Plant-based cheese
2621#1300#18#ultraprocessed food
2622#1308#18#ultra-processed food
2626#1314#60#Sparus aurata (Gilt-head bream);  Dicentrarchus labrax (European seabass)
2631#1316#18#
2635#1310#34#blueberries, bell peppers, potatoes, green beans, kale and Mustard Greens and watermelon
2636#1315#80#energy shots
2637#1318#80#functional drinks
2642#1322#98#
2661#1324#77#
2662#1327#82#
2663#1327#98#
2664#1329#18#
2669#1331#39#canned coconut milk
2670#1331#58#canned vegan tuna
2671#1331#96#canned soup
2672#1331#98#canned stew
2684#1337#104#
2711#1344#18#
2712#1343#23#leafy greens
2728#1359#126#
2738#1354#82#
2740#1356#58#
2741#1355#67#Huile d'olive 
2748#1361#60#Sparus aurata, Dicentrarchus labrax, Sepia spp., and Loligo spp
2762#1335#6#
2764#1306#52#
2765#1336#58#cultured meet
2773#1369#23#lettuces, head cabbages, spinach
2774#1369#24#tomatoes
2775#1369#34#apples, strawberries, peaches
2776#1369#105#cow's milk
2777#1369#46#oat grains, barley grains
2778#1369#120#pork fat
2779#1369#15#red and white wine
2780#1368#31#faba bean
2781#1366#126#raw chicken meat
2782#1365#23#lettuce
2783#1365#24#cucumber, tomato
2784#1365#25#celery
2789#1372#1#infant formula
2791#1370#18#junkfood
2798#1323#38#
2802#1296#9#farmed mussels
2807#1350#9#
2810#1287#58#insect products
2812#1280#23#Saccharina japonica, Pyropia yezoensis
2821#1311#18#
2822#1285#58#
2823#1299#58#
2824#1320#9#Cray fish
2831#1313#6#raw milk
2832#1347#6#vegan cheese
2833#1348#35#walnuts
2835#1364#62#smoked trout
2836#1312#39#nut-based dairy analogs
2837#1281#23#leafy greens 
2838#1282#120#wild boar
2839#1340#155#probiotics
2840#1295#54#
2841#1351#1#pet food
2842#1333#118#
2843#1333#120#
2844#1333#121#
2845#1333#126#
2846#1284#38#
2847#1326#62#G. silvae and G. caribeaus
2848#1342#3#
2849#1342#34#
2850#1291#60#salt-cured fish
2851#1291#16#salt
2852#1283#3#lettuces, celeries, tomatoes, and cucumbers
2853#1325#22#
2854#1345#82#
2856#1321#98#ultra-processed food
2857#1339#1#IV vitamins
2858#1301#7#rap seed, wheat 
2859#1334#38#raw milk 
2867#1381#8#Rind
2869#1383#60#Cod (Gadus macrocephalus); Alaska pollock (Gadus chalcogrammus)
2871#1377#58#
2872#1373#58#
2873#1360#34#dried fruits
2874#1360#148#red wine
2889#1397#18#
2890#1396#18#
2892#1394#65#
2893#1393#104#pasteurized and raw milk
2894#1393#42#
2895#1393#118#
2896#1393#126#chicken
2897#1393#9#seafood
2898#1391#105#raw milk
2900#1386#1#seaweed
2901#1386#1#insect
2902#1386#1#microbial proteins
2903#1386#58#
2904#1386#59#jellyfish
2905#1388#52#barbecue meat
2920#1410#100#fish oil supplement
2925#1402#155#Food for Special Medical Purpose
2928#1411#141#
2929#1411#74#
2934#96#61#oysters
2937#1415#80#sugar-sweetened beverages
2942#1425#82#
2943#1423#18#
2944#1414#54#poultry waste
2953#1439#102#
2955#1432#102#Puffs 
2957#1406#38#
2958#1406#8#beef
2959#1412#39#plant-based drinks
2963#1422#62#rainbow trout
2965#1426#67#palm oil 
2966#1429#9#shrimp
2967#1434#23#
2968#1440#67#
2969#1436#23#
2970#1265#48#rice noodle 
2973#1358#34#cantaloupe
2974#1376#120#
2975#1380#23#
2976#1353#82#
2977#1371#151#
2981#1399#23#lettuce, spinach, kale 
2982#1328#55#venison 
2983#1398#52#wild bear
2984#1304#60#
2985#1362#155#Omega-3 Oil Supplements
2986#1341#148#
2987#1417#60#
2988#1374#81#
2989#1384#18#UPF
2990#1395#58#
2991#1409#28#chia seed, flax seed
2992#1409#34#raisins and drief plums
2993#1409#47#chia flour, flaxseed flour
2994#1382#52#
3014#1174#9#clams
3029#1471#38#raw milk
3030#1469#98#
3032#1476#18#
3039#1403#3#
3040#1403#27#
3041#1431#80#ernergydrinks
3043#1447#141#
3044#1449#104#chocolate milk
3045#1449#50#
3046#1449#79#
3047#1449#103#
3050#1452#126#raw chicken
3052#1454#155#Dietary supplements containing red yeast rice
3055#1457#35#peanut, walnut, pistachio
3056#1467#15#
3058#1105#24#melons
3063#1453#3#frozen vegetables
3065#1479#118#
3066#1481#1#Food Contact Material (FCM)
3078#1455#31#protein
3079#1477#9#Mussels, Oysters
3080#1482#48#rice
3081#1482#118#red meat 
3082#1482#9#
3083#1483#155#ashwagandha
3085#1404#58#
3086#1442#18#Food Supplements 
3089#1473#48#
3090#1473#60#
3091#1445#98#
3093#1456#155#supplements
3094#1139#61#bivalve molluscs
3095#1286#22#ready-made salads; ready-made bowls 
3096#1168#18#ready-to-eat food
3097#751#18#Ultra processed Food (UPF) 
3098#744#18#Ultraprocesed food (UPF)
3099#674#18#Food Contact Material FCM
3100#634#18#Vegan products
3101#621#100#food supplements
3102#621#39#
3103#621#58#
3104#621#99#
3105#546#100#Whey protein supplement 
3106#531#13#raw cookie dough 
3107#475#100#Bee pollen
3108#433#18#Ultraprocessed foof
3109#429#34#strawberries
3110#410#18#ready-to-eat foods
3111#386#13#
3112#386#6#
3113#386#7#
3114#386#12#
3115#386#14#
3116#383#1#salt substitute
3117#368#18#western diet
3118#364#18#Low-carbohydrate, high-fat (LCHF) diets
3119#363#18#ultra-processed foods
3133#1357#126#chicken meat 
3136#1451#60#canned tuna
3145#57#82#
3154#1514#9#
3157#1505#34#Strawberries 
3158#1504#1#protein based food 
3160#1501#82#
3163#1493#54#Chicken 
3167#1508#1#corn, wheat, kale, spinach, apples and strawberries
3173#1516#18#
3175#1520#73#
3183#1519#9#
3186#1525#58#Insects 
3188#1523#82#
3189#1522#80#
3192#1526#58#insect-based products
3194#1528#39#plant-based milk
3199#1531#9#
3201#1529#7#
3205#1536#18#
3206#1534#9#oyster
3212#1541#18#
3214#1538#48#
3217#1540#62#
3222#1543#80#
3226#1549#47#raw flour and flour-based foods
3229#1242#155#probiotics
3230#1547#118#beef hamburger 
3231#1551#18#
3232#1550#18#
3233#1548#18#gluten-free foods
3234#1553#34#strawberries
3236#1554#1#baby and toddler food
3247#1511#67#rapeseed oil
3248#1506#133#
3250#1487#1#crops
3251#1533#18#
3255#1558#1#bee bread, royal jelly, propolis, and beeswax
3256#1558#133#
3259#1503#9#seafood
3261#1561#118#
3263#1563#28#soy sauce
3264#1556#39#plant-based beverages
3274#1568#33#
3276#1570#55#deer, pigs
3283#1518#1#Food Contact Material 
3284#1490#1#pet food
3285#1524#47#
3286#1530#60#Chinese longsnout catfish (Leiocassis longirostris)
3287#1535#82#tap water
3288#1510#138#
3290#1539#18#baby food , fast food
3291#1527#1#Castor oil
3292#1512#9#
3293#1545#8#red meat 
3294#1496#82#tap water, mineral water
3303#1580#1#baby food
3304#1579#8#
3305#1578#56#
3306#1509#67#
3307#1485#39#oat milk, almond milk, coconut milk, 
3309#1498#126#retail chicken meat 
3313#1583#54#chicken meat
3321#1592#42#
3322#1592#56#
3323#1592#60#
3327#1595#6#
3334#1596#82#
3336#1589#37#Raw dairy products
3341#1599#34#peaches, plums, and nectarines (stone fruit)
3351#1614#23#
3353#1607#6#human-identical milk oligosaccharides (HiMOs)
3354#1609#18#
3355#1610#121#
3356#1610#123#
3363#1615#26#Kimchi
3364#1616#82#Bottled water, tap water and household-treated tap water
3368#1621#6#nutritionally supplemented milkshake
3375#1622#22#lettuce
3378#1626#48#rice
3382#1632#67#
3392#1492#1#Tampon
3393#1513#93#raw basil, cilantro, and parsley
3394#1555#9#Crayfish
3395#1557#18#
3397#1576#18#Ultra-Processed Food
3399#1603#23#
3400#1608#118#
3401#1618#58#
3402#1624#18#UPF 
3406#1633#93#cinnamon
3408#1517#93#cinnamon
3410#1638#8#
3413#1639#21#
3421#1627#22#lettuce
3422#1559#24#cucumber
3424#1571#58#
3425#1573#120#
3426#1584#98#Food Supplement
3427#1594#18#fish and shellfish, eggs and egg products, foods of vegetable origin, other foodstuffs (e.g., honey 
3429#1617#106#milkshake
3430#1619#93#chili, black pepper, curry, paprika, nutmeg, spice mix, basil, mint, ginger, and cumin
3431#1562#7#corn
